Id,Product_Code,Product_Weight,Fat_Category,Visibility_Score,Category_Type,Retail_Price,Store_Code,Year_Opened,Store_Size,Location_Class,Store_Category,Total_Sales
5842,FDU03,18.7,Standard,0.092095924,Proteins,183.3292,OUT017,2007,,Suburban,Superstore A,2006.7212
5843,NCS30,5.945,Reduced,0.093026207,HomeGoods,128.7652,OUT046,1997,Compact,Urban,Superstore A,516.6608
5844,FDY14,10.3,Reduced,0.070040195,Edibles,263.0226,OUT046,1997,Compact,Urban,Superstore A,4229.1616
5845,FDZ20,16.1,Reduced,0.034501016,Produce,255.7356,OUT017,2007,,Suburban,Superstore A,2543.356
5846,FDO46,,Standard,0.014143673,Snack Foods,187.3872,OUT027,1985,Standard,Rural,Superstore C,2836.308
5847,NCP18,12.15,Reduced,0.02859825,HomeGoods,150.4708,OUT046,1997,Compact,Urban,Superstore A,2257.062
5848,FDP34,,Reduced,0.240268248,Snack Foods,156.463,OUT019,1985,Compact,Urban,MiniMart,312.926
5849,FDZ21,17.6,Standard,0.039443715,Snack Foods,95.841,OUT017,2007,,Suburban,Superstore A,1641.197
5850,FDE17,20.1,Standard,0,Frozen Foods,152.2366,OUT010,1998,,Rural,MiniMart,151.1366
5851,FDW07,18,Standard,0.142570104,Produce,88.2514,OUT013,1987,Spacious,Rural,Superstore A,1505.3738
5852,FDE24,14.85,Reduced,0.09384335,Baking Goods,142.3812,OUT018,2009,Standard,Rural,Superstore B,1139.8496
5853,FDK20,12.6,Standard,0.04152307,Produce,124.3072,OUT013,1987,Spacious,Rural,Superstore A,5022.7952
5854,NCR06,12.5,Reduced,0.00676387,HomeGoods,40.8112,OUT035,2004,Compact,Suburban,Superstore A,553.9456
5855,FDG05,11,Standard,0,Frozen Foods,155.263,OUT049,1999,Standard,Urban,Superstore A,625.852
5856,DRN35,8.01,Reduced,0.070234306,Hard Drinks,34.9532,OUT035,2004,Compact,Suburban,Superstore A,539.298
5857,FDU07,11.1,Reduced,0.059846975,Produce,150.1366,OUT046,1997,Compact,Urban,Superstore A,1813.6392
5858,FDC41,15.6,Reduced,0.117095014,Frozen Foods,78.067,OUT049,1999,Standard,Urban,Superstore A,1148.505
5859,FDC53,,Reduced,0.008792907,Frozen Foods,96.7384,OUT027,1985,Standard,Rural,Superstore C,2956.152
5860,FDR36,6.715,Standard,0.121485195,Baking Goods,40.2454,OUT013,1987,Spacious,Rural,Superstore A,587.2356
5861,FDT27,11.395,Standard,0.069574013,Proteins,232.8616,OUT035,2004,Compact,Suburban,Superstore A,2812.3392
5862,FDS59,14.8,Standard,0.043982464,Breads,110.657,OUT045,2002,,Suburban,Superstore A,2966.139
5863,DRH13,8.575,Reduced,0.023983258,Beverages,106.328,OUT018,2009,Standard,Rural,Superstore B,958.752
5864,FDC47,15,Reduced,0.19899855,Snack Foods,226.5694,OUT010,1998,,Rural,MiniMart,913.4776
5865,NCQ05,11.395,Reduced,0.021649904,Health and Hygiene,150.8708,OUT045,2002,,Suburban,Superstore A,4363.6532
5866,FDY56,16.35,Standard,0.062764429,Produce,227.6062,OUT017,2007,,Suburban,Superstore A,7222.5984
5867,NCI29,8.6,Reduced,0.032806066,Health and Hygiene,143.6154,OUT017,2007,,Suburban,Superstore A,2127.231
5868,FDS19,13.8,Standard,0.107469819,Produce,77.8012,OUT010,1998,,Rural,MiniMart,227.7036
5869,NCY53,20,Reduced,0.058719568,Health and Hygiene,111.0544,OUT018,2009,Standard,Rural,Superstore B,894.8352
5870,FDW24,,Reduced,0.065652494,Baking Goods,48.9034,OUT019,1985,Compact,Urban,MiniMart,48.6034
5871,FDM57,11.65,Standard,0.075849167,Snack Foods,85.1908,OUT046,1997,Compact,Urban,Superstore A,2181.1608
5872,DRK01,7.63,Reduced,0.06105276,Beverages,95.4436,OUT035,2004,Compact,Suburban,Superstore A,1418.154
5873,NCN18,8.895,Reduced,0,HomeGoods,111.9544,OUT035,2004,Compact,Suburban,Superstore A,1565.9616
5874,FDK10,5.785,Standard,0.040351229,Snack Foods,181.366,OUT035,2004,Compact,Suburban,Superstore A,1977.426
5875,FDW11,,Reduced,0.048545853,Breads,60.1194,OUT027,1985,Standard,Rural,Superstore C,1114.5492
5876,DRM48,15.2,Reduced,0.112896669,Beverages,36.0848,OUT046,1997,Compact,Urban,Superstore A,1193.1136
5877,DRL37,15.5,Reduced,0.053480419,Beverages,42.377,OUT045,2002,,Suburban,Superstore A,1211.756
5878,FDS34,,Standard,0.076387367,Snack Foods,112.1518,OUT027,1985,Standard,Rural,Superstore C,3870.9612
5879,FDQ26,13.5,Standard,0.068010049,Edibles,57.2562,OUT045,2002,,Suburban,Superstore A,770.3306
5880,FDX45,,Reduced,0.18358896,Snack Foods,154.663,OUT019,1985,Compact,Urban,MiniMart,312.926
5881,FDY49,,Standard,0.011953902,Canned,164.5184,OUT027,1985,Standard,Rural,Superstore C,2807.0128
5882,FDN15,17.5,Reduced,0.016767995,Proteins,141.418,OUT045,2002,,Suburban,Superstore A,1957.452
5883,FDO09,13.5,Standard,0.125469442,Snack Foods,264.491,OUT049,1999,Standard,Urban,Superstore A,6574.775
5884,FDA45,21.25,Reduced,0.155250377,Snack Foods,175.737,OUT013,1987,Spacious,Rural,Superstore A,2117.244
5885,FDS01,11.6,Reduced,0,Canned,178.2686,OUT049,1999,Standard,Urban,Superstore A,1955.4546
5886,DRI03,6.03,Reduced,0.022703693,Edibles,177.9028,OUT046,1997,Compact,Urban,Superstore A,4781.7756
5887,FDS28,8.18,Standard,0.082737261,Frozen Foods,57.3588,OUT018,2009,Standard,Rural,Superstore B,343.5528
5888,FDV45,16.75,Reduced,0.045138797,Snack Foods,187.9556,OUT045,2002,,Suburban,Superstore A,2816.334
5889,FDW55,,Standard,0.021863506,Produce,247.0092,OUT027,1985,Standard,Rural,Superstore C,5478.2024
5890,DRD13,15,Reduced,0.049070183,Beverages,61.9168,OUT035,2004,Compact,Suburban,Superstore A,767.0016
5891,FDT25,7.5,Reduced,0.050957715,Canned,122.4072,OUT018,2009,Standard,Rural,Superstore B,2572.6512
5892,FDH33,12.85,Reduced,0.121914662,Snack Foods,43.5428,OUT049,1999,Standard,Urban,Superstore A,615.1992
5893,NCR41,17.85,Reduced,0.018125948,Health and Hygiene,94.9094,OUT017,2007,,Suburban,Superstore A,761.6752
5894,FDX10,6.385,Standard,0.123710526,Snack Foods,37.1874,OUT046,1997,Compact,Urban,Superstore A,247.0118
5895,NCI42,18.75,Reduced,0.010365546,HomeGoods,207.0954,OUT046,1997,Compact,Urban,Superstore A,3125.931
5896,NCA29,10.5,Reduced,0.027430696,HomeGoods,171.1106,OUT017,2007,,Suburban,Superstore A,3593.3226
5897,FDY04,17.7,Standard,0.042716709,Frozen Foods,163.221,OUT017,2007,,Suburban,Superstore A,1794.331
5898,FDP49,,Standard,0.120965853,Breakfast,55.8614,OUT019,1985,Compact,Urban,MiniMart,110.5228
5899,NCO54,19.5,Reduced,0.014262413,HomeGoods,57.1614,OUT013,1987,Spacious,Rural,Superstore A,331.5684
5900,FDC29,8.39,Standard,0.024185517,Frozen Foods,115.7176,OUT013,1987,Spacious,Rural,Superstore A,1374.2112
5901,FDH44,19.1,Standard,0.025924623,Produce,148.0418,OUT045,2002,,Suburban,Superstore A,3825.6868
5902,FDT22,10.395,Reduced,0.112271498,Snack Foods,58.222,OUT049,1999,Standard,Urban,Superstore A,659.142
5903,DRJ47,18.25,Reduced,0.044430561,Hard Drinks,174.208,OUT018,2009,Standard,Rural,Superstore B,2596.62
5904,NCS17,18.6,Reduced,0.080626601,Health and Hygiene,92.5436,OUT049,1999,Standard,Urban,Superstore A,378.1744
5905,FDG10,,Standard,0.010886324,Snack Foods,57.2588,OUT027,1985,Standard,Rural,Superstore C,801.6232
5906,NCK54,12.15,Reduced,0,HomeGoods,118.515,OUT018,2009,Standard,Rural,Superstore B,1398.18
5907,FDW07,18,Standard,0.142910689,Produce,89.6514,OUT049,1999,Standard,Urban,Superstore A,1859.5794
5908,FDR22,19.35,Standard,0.018600249,Snack Foods,110.2544,OUT045,2002,,Suburban,Superstore A,2908.2144
5909,FDW38,5.325,Standard,0.139464425,Edibles,53.2298,OUT017,2007,,Suburban,Superstore A,1240.3854
5910,FDJ48,11.3,Reduced,0.056424146,Baking Goods,247.8118,OUT035,2004,Compact,Suburban,Superstore A,2223.1062
5911,DRA59,,Standard,0.223985293,Beverages,186.2924,OUT019,1985,Compact,Urban,MiniMart,555.2772
5912,NCY06,15.25,Reduced,0.06153089,HomeGoods,132.2968,OUT017,2007,,Suburban,Superstore A,1696.4584
5913,FDE36,5.26,Standard,0.041942549,Baking Goods,165.4868,OUT018,2009,Standard,Rural,Superstore B,2293.0152
5914,FDR39,20.35,Reduced,0.084273286,Proteins,181.7292,OUT017,2007,,Suburban,Superstore A,4013.4424
5915,FDJ15,11.35,Standard,0.023318068,Edibles,182.4608,OUT035,2004,Compact,Suburban,Superstore A,7534.1928
5916,FDL08,10.8,Reduced,0.049819857,Produce,243.2144,OUT045,2002,,Suburban,Superstore A,1225.072
5917,FDZ45,,Reduced,0.117091213,Snack Foods,197.9084,OUT019,1985,Compact,Urban,MiniMart,992.042
5918,FDU13,8.355,Reduced,0.188322664,Canned,148.5418,OUT018,2009,Standard,Rural,Superstore B,2207.127
5919,NCO07,9.06,Reduced,0.009791467,Others,213.256,OUT049,1999,Standard,Urban,Superstore A,4687.232
5920,FDW09,,Standard,0.025795293,Snack Foods,80.2302,OUT027,1985,Standard,Rural,Superstore C,2139.2154
5921,DRG36,,Reduced,0.094916347,Beverages,172.3106,OUT027,1985,Standard,Rural,Superstore C,4277.765
5922,FDU47,12.8,Standard,0.114318263,Breads,142.2838,OUT018,2009,Standard,Rural,Superstore B,421.4514
5923,NCM53,18.75,Reduced,0.05233528,Health and Hygiene,108.128,OUT017,2007,,Suburban,Superstore A,1065.28
5924,NCO54,19.5,Reduced,0.014355033,HomeGoods,55.4614,OUT017,2007,,Suburban,Superstore A,552.614
5925,FDE10,,Standard,0.089512542,Snack Foods,133.1626,OUT027,1985,Standard,Rural,Superstore C,3672.5528
5926,FDD39,16.7,Reduced,0.070096518,Edibles,217.885,OUT013,1987,Spacious,Rural,Superstore A,3894.93
5927,FDA08,11.85,Standard,0.050368454,Produce,163.8526,OUT017,2007,,Suburban,Superstore A,1808.9786
5928,FDE40,15.6,Standard,0.099704558,Edibles,63.1194,OUT017,2007,,Suburban,Superstore A,1300.3074
5929,FDG32,19.85,Reduced,0.175962247,Produce,223.0772,OUT035,2004,Compact,Suburban,Superstore A,1779.0176
5930,FDG04,13.1,Reduced,0.006075007,Frozen Foods,187.5898,OUT045,2002,,Suburban,Superstore A,2432.1674
5931,FDY03,17.6,Standard,0.076058484,Proteins,111.8202,OUT013,1987,Spacious,Rural,Superstore A,2025.3636
5932,FDO32,6.36,Reduced,0.120788077,Produce,45.706,OUT045,2002,,Suburban,Superstore A,838.908
5933,FDT48,4.92,Reduced,0.046214971,Baking Goods,199.8084,OUT017,2007,,Suburban,Superstore A,3968.168
5934,DRJ24,,Reduced,0.198424841,Beverages,185.2924,OUT019,1985,Compact,Urban,MiniMart,370.1848
5935,FDZ58,17.85,Reduced,0.052471995,Snack Foods,123.7072,OUT017,2007,,Suburban,Superstore A,2450.144
5936,FDQ01,19.7,Standard,0.16102755,Canned,254.1014,OUT045,2002,,Suburban,Superstore A,4845.0266
5937,FDP45,15.7,Standard,0.030624844,Snack Foods,252.2724,OUT046,1997,Compact,Urban,Superstore A,1258.362
5938,DRF03,19.1,Reduced,0.045378573,Edibles,42.4138,OUT049,1999,Standard,Urban,Superstore A,243.6828
5939,FDJ16,9.195,Reduced,0.114885647,Frozen Foods,59.6246,OUT046,1997,Compact,Urban,Superstore A,1100.5674
5940,DRF03,19.1,Reduced,0.045270426,Edibles,38.8138,OUT013,1987,Spacious,Rural,Superstore A,731.0484
5941,FDX48,17.75,Standard,0.038102203,Baking Goods,154.0656,OUT017,2007,,Suburban,Superstore A,1390.1904
5942,FDX39,14.3,Standard,0.049676157,Proteins,212.4586,OUT046,1997,Compact,Urban,Superstore A,3799.0548
5943,FDT12,6.215,Standard,0.083056555,Baking Goods,224.4062,OUT010,1998,,Rural,MiniMart,225.7062
5944,FDR48,11.65,Reduced,0.131394793,Baking Goods,151.9024,OUT013,1987,Spacious,Rural,Superstore A,1669.8264
5945,FDH26,19.25,Standard,0.034693175,Canned,140.1496,OUT035,2004,Compact,Suburban,Superstore A,1552.6456
5946,NCU53,5.485,Reduced,0.042716235,Health and Hygiene,164.8842,OUT013,1987,Spacious,Rural,Superstore A,2155.1946
5947,NCO41,12.5,Reduced,0.018887088,Health and Hygiene,98.8384,OUT045,2002,,Suburban,Superstore A,1280.9992
5948,FDA02,14,Standard,0.029782937,Edibles,146.3786,OUT045,2002,,Suburban,Superstore A,866.8716
5949,NCU54,8.88,Reduced,0.098822387,HomeGoods,209.627,OUT045,2002,,Suburban,Superstore A,1887.543
5950,FDL12,15.85,Standard,0.121609722,Baking Goods,60.222,OUT035,2004,Compact,Suburban,Superstore A,539.298
5951,FDX39,14.3,Standard,0.083147702,Proteins,210.1586,OUT010,1998,,Rural,MiniMart,422.1172
5952,FDD05,,Reduced,0.029084548,Frozen Foods,122.0098,OUT019,1985,Compact,Urban,MiniMart,361.5294
5953,FDJ26,15.3,Standard,0.084749164,Canned,215.5218,OUT035,2004,Compact,Suburban,Superstore A,4060.7142
5954,FDN28,5.88,Standard,0.030242184,Frozen Foods,101.799,OUT035,2004,Compact,Suburban,Superstore A,515.995
5955,FDX24,,Reduced,0.024387984,Baking Goods,92.4462,OUT019,1985,Compact,Urban,MiniMart,185.0924
5956,FDJ21,16.7,Standard,0.038496166,Snack Foods,147.5102,OUT013,1987,Spacious,Rural,Superstore A,5540.7876
5957,NCV05,10.1,Reduced,0.03020851,Health and Hygiene,153.1656,OUT046,1997,Compact,Urban,Superstore A,1544.656
5958,FDF16,,Reduced,0.150806666,Frozen Foods,149.0076,OUT019,1985,Compact,Urban,MiniMart,295.6152
5959,DRK37,,Reduced,0.04379158,Beverages,189.053,OUT027,1985,Standard,Rural,Superstore C,6261.849
5960,FDC39,7.405,Reduced,0.159062948,Edibles,208.9296,OUT013,1987,Spacious,Rural,Superstore A,2700.4848
5961,FDT49,7,Reduced,0.151376958,Canned,108.228,OUT035,2004,Compact,Suburban,Superstore A,1171.808
5962,FDQ14,9.27,Reduced,0.062038986,Edibles,148.005,OUT018,2009,Standard,Rural,Superstore B,1797.66
5963,FDH35,18.25,Reduced,0,Starchy Foods,164.7526,OUT045,2002,,Suburban,Superstore A,4604.6728
5964,FDX03,15.85,Standard,0.061045133,Proteins,44.7744,OUT013,1987,Spacious,Rural,Superstore A,181.0976
5965,FDB33,,Reduced,0.025527994,Produce,157.5262,OUT019,1985,Compact,Urban,MiniMart,477.3786
5966,FDB36,,Standard,0.048292189,Baking Goods,133.1626,OUT027,1985,Standard,Rural,Superstore C,2492.0894
5967,FDC40,16,Standard,0.065165046,Edibles,79.3986,OUT049,1999,Standard,Urban,Superstore A,856.8846
5968,FDA26,,Standard,0.129425145,Edibles,219.3482,OUT019,1985,Compact,Urban,MiniMart,219.0482
5969,FDM39,6.42,Reduced,0.053688479,Edibles,178.3002,OUT018,2009,Standard,Rural,Superstore B,2328.3026
5970,FDJ16,9.195,Reduced,0.114863923,Frozen Foods,59.0246,OUT035,2004,Compact,Suburban,Superstore A,1853.5872
5971,FDY60,10.5,Standard,0.026520107,Baking Goods,144.8128,OUT017,2007,,Suburban,Superstore A,2157.192
5972,DRZ24,7.535,Reduced,0.082250143,Beverages,118.344,OUT017,2007,,Suburban,Superstore A,3115.944
5973,FDE14,13.65,Standard,0.031494041,Canned,98.87,OUT049,1999,Standard,Urban,Superstore A,2197.14
5974,FDH12,9.6,Reduced,0.085434195,Baking Goods,105.028,OUT017,2007,,Suburban,Superstore A,2556.672
5975,FDP39,,Reduced,0.06908877,Proteins,52.3324,OUT027,1985,Standard,Rural,Superstore C,1298.31
5976,FDS57,,Reduced,0.102941345,Snack Foods,142.047,OUT027,1985,Standard,Rural,Superstore C,2719.793
5977,NCW53,18.35,Reduced,0.030619301,Health and Hygiene,194.0162,OUT018,2009,Standard,Rural,Superstore B,2886.243
5978,FDV10,7.645,Standard,0,Snack Foods,41.8112,OUT046,1997,Compact,Urban,Superstore A,894.8352
5979,FDO40,17.1,Reduced,0.032628111,Frozen Foods,148.7392,OUT046,1997,Compact,Urban,Superstore A,1640.5312
5980,FDQ03,15,Standard,0.077949334,Proteins,238.7248,OUT013,1987,Spacious,Rural,Superstore A,2133.2232
5981,FDO20,12.85,Standard,0,Produce,252.3382,OUT046,1997,Compact,Urban,Superstore A,4794.4258
5982,FDK33,17.85,Reduced,0.011281018,Snack Foods,213.756,OUT018,2009,Standard,Rural,Superstore B,3408.896
5983,FDG53,10,Reduced,0.045928229,Frozen Foods,138.118,OUT049,1999,Standard,Urban,Superstore A,1957.452
5984,FDR11,10.5,Standard,0.142759833,Breads,159.3578,OUT049,1999,Standard,Urban,Superstore A,3048.6982
5985,FDQ45,9.5,Standard,0.010917052,Snack Foods,185.3608,OUT046,1997,Compact,Urban,Superstore A,2021.3688
5986,FDF05,17.5,Reduced,0.026980351,Frozen Foods,262.591,OUT018,2009,Standard,Rural,Superstore B,4207.856
5987,FDN21,18.6,Reduced,0.076791671,Snack Foods,161.0236,OUT013,1987,Spacious,Rural,Superstore A,3705.8428
5988,FDI35,14,Reduced,0.041291169,Starchy Foods,180.7634,OUT046,1997,Compact,Urban,Superstore A,2181.1608
5989,FDD20,,Reduced,0.020614212,Produce,126.4046,OUT027,1985,Standard,Rural,Superstore C,5353.6978
5990,FDQ40,11.1,Standard,0.036027524,Frozen Foods,177.2712,OUT046,1997,Compact,Urban,Superstore A,3339.6528
5991,FDM58,16.85,Standard,0,Snack Foods,110.0544,OUT049,1999,Standard,Urban,Superstore A,2572.6512
5992,FDS45,5.175,Standard,0.029471408,Snack Foods,105.4622,OUT013,1987,Spacious,Rural,Superstore A,3281.7282
5993,FDJ36,14.5,Standard,0.128459481,Baking Goods,102.0332,OUT049,1999,Standard,Urban,Superstore A,2050.664
5994,DRC25,,Reduced,0,Beverages,87.3882,OUT027,1985,Standard,Rural,Superstore C,1374.2112
5995,NCM07,9.395,Reduced,0.040124625,Others,85.1908,OUT018,2009,Standard,Rural,Superstore B,1342.2528
5996,FDB33,17.75,Reduced,0.014568036,Produce,158.1262,OUT013,1987,Spacious,Rural,Superstore A,4137.2812
5997,FDL45,,Reduced,0.037505332,Snack Foods,126.2704,OUT027,1985,Standard,Rural,Superstore C,4255.7936
5998,FDD23,9.5,Standard,0.048676324,Starchy Foods,187.7898,OUT035,2004,Compact,Suburban,Superstore A,2057.9878
5999,DRI37,,Reduced,0.107076832,Beverages,58.7904,OUT027,1985,Standard,Rural,Superstore C,1288.9888
6000,FDQ34,10.85,Reduced,0.162571649,Snack Foods,107.4622,OUT045,2002,,Suburban,Superstore A,529.311
6001,FDC32,18.35,Reduced,0.099309997,Produce,91.4462,OUT045,2002,,Suburban,Superstore A,1665.8316
6002,FDS43,11.65,Reduced,0.040507228,Produce,186.924,OUT035,2004,Compact,Suburban,Superstore A,2237.088
6003,FDW28,18.25,Reduced,0,Frozen Foods,196.8452,OUT046,1997,Compact,Urban,Superstore A,3327.6684
6004,FDX47,6.55,Standard,0.034658144,Breads,155.8288,OUT049,1999,Standard,Urban,Superstore A,1099.9016
6005,DRE49,,Reduced,0,Beverages,153.8024,OUT027,1985,Standard,Rural,Superstore C,7741.9224
6006,NCX05,,Reduced,0.169943195,Health and Hygiene,116.2492,OUT019,1985,Compact,Urban,MiniMart,115.8492
6007,FDC38,15.7,Reduced,0.122470805,Canned,131.7942,OUT035,2004,Compact,Suburban,Superstore A,1987.413
6008,FDE14,13.65,Standard,0.031418984,Canned,99.27,OUT013,1987,Spacious,Rural,Superstore A,2596.62
6009,FDW33,9.395,Reduced,0.099101845,Snack Foods,105.828,OUT035,2004,Compact,Suburban,Superstore A,1704.448
6010,FDV48,9.195,Standard,0.086396038,Baking Goods,79.0644,OUT010,1998,,Rural,MiniMart,157.1288
6011,FDN01,8.895,Reduced,0.072511335,Breakfast,177.437,OUT049,1999,Standard,Urban,Superstore A,3528.74
6012,FDP28,13.65,Standard,0.08062523,Frozen Foods,259.6936,OUT035,2004,Compact,Suburban,Superstore A,2087.9488
6013,FDX58,13.15,Reduced,0.044011225,Snack Foods,181.295,OUT017,2007,,Suburban,Superstore A,4028.09
6014,FDS04,10.195,Standard,0.147492524,Frozen Foods,141.5838,OUT017,2007,,Suburban,Superstore A,1685.8056
6015,FDU52,,Reduced,0.063462048,Frozen Foods,157.563,OUT027,1985,Standard,Rural,Superstore C,1721.093
6016,FDF11,10.195,Standard,0.017703044,Starchy Foods,239.4538,OUT018,2009,Standard,Rural,Superstore B,3605.307
6017,DRI51,17.25,Reduced,0.042233642,Edibles,173.3764,OUT035,2004,Compact,Suburban,Superstore A,2061.3168
6018,FDD33,12.85,Reduced,0.108633372,Produce,233.8642,OUT018,2009,Standard,Rural,Superstore B,2323.642
6019,FDP45,15.7,Standard,0.030686952,Snack Foods,253.4724,OUT045,2002,,Suburban,Superstore A,1510.0344
6020,NCO30,19.5,Reduced,0.01572192,HomeGoods,185.6608,OUT035,2004,Compact,Suburban,Superstore A,918.804
6021,FDI15,13.8,Reduced,0.141325834,Edibles,265.0884,OUT035,2004,Compact,Suburban,Superstore A,8479.6288
6022,FDU01,,Standard,0.011937183,Canned,184.7924,OUT027,1985,Standard,Rural,Superstore C,4442.2176
6023,NCY17,18.2,Reduced,0.16334971,Health and Hygiene,45.1086,OUT049,1999,Standard,Urban,Superstore A,669.129
6024,FDQ13,11.1,Reduced,0.010632752,Canned,82.5908,OUT013,1987,Spacious,Rural,Superstore A,1510.0344
6025,NCJ29,10.6,Reduced,0.035336287,Health and Hygiene,87.0224,OUT018,2009,Standard,Rural,Superstore B,1193.1136
6026,FDG35,21.2,Standard,0.007069662,Starchy Foods,175.7738,OUT018,2009,Standard,Rural,Superstore B,1911.5118
6027,NCC31,8.02,Reduced,0.019901356,HomeGoods,157.5972,OUT049,1999,Standard,Urban,Superstore A,3427.5384
6028,FDJ32,,Reduced,0.057512481,Produce,62.5536,OUT027,1985,Standard,Rural,Superstore C,1592.5936
6029,FDP57,17.5,Reduced,0.052434201,Snack Foods,103.999,OUT035,2004,Compact,Suburban,Superstore A,1857.582
6030,FDR60,14.3,Reduced,0.130415118,Baking Goods,75.9328,OUT046,1997,Compact,Urban,Superstore A,1158.492
6031,FDT15,12.15,Standard,0.04274788,Proteins,183.695,OUT049,1999,Standard,Urban,Superstore A,2929.52
6032,NCK54,12.15,Reduced,0.029583249,HomeGoods,114.715,OUT045,2002,,Suburban,Superstore A,1048.635
6033,FDQ13,,Reduced,0.010590075,Canned,84.6908,OUT027,1985,Standard,Rural,Superstore C,3691.1952
6034,NCA53,11.395,Reduced,0.009918699,Health and Hygiene,49.4034,OUT018,2009,Standard,Rural,Superstore B,777.6544
6035,DRP35,18.85,Reduced,0.090867297,Hard Drinks,127.3336,OUT046,1997,Compact,Urban,Superstore A,3962.8416
6036,FDD40,20.25,Standard,0.014793357,Edibles,191.5162,OUT046,1997,Compact,Urban,Superstore A,3078.6592
6037,FDX27,20.7,Standard,0.191008614,Edibles,92.8436,OUT010,1998,,Rural,MiniMart,189.0872
6038,FDT19,7.59,Standard,0.14492016,Produce,174.708,OUT013,1987,Spacious,Rural,Superstore A,2942.836
6039,FDO16,5.48,Reduced,0.015131684,Frozen Foods,83.025,OUT049,1999,Standard,Urban,Superstore A,1414.825
6040,FDP52,18.7,Standard,0.071091591,Frozen Foods,228.601,OUT017,2007,,Suburban,Superstore A,4823.721
6041,FDT43,16.35,Reduced,0.034393057,Produce,50.8324,OUT010,1998,,Rural,MiniMart,155.7972
6042,NCX29,10,Reduced,0.089291137,Health and Hygiene,146.7102,OUT049,1999,Standard,Urban,Superstore A,3791.0652
6043,FDB36,5.465,Standard,0.048801674,Baking Goods,132.1626,OUT017,2007,,Suburban,Superstore A,1573.9512
6044,FDJ41,6.85,Reduced,0.022976497,Frozen Foods,261.6594,OUT018,2009,Standard,Rural,Superstore B,3401.5722
6045,FDF47,20.85,Reduced,0.097618234,Starchy Foods,223.9746,OUT046,1997,Compact,Urban,Superstore A,897.4984
6046,FDZ08,12.5,Standard,0.110215444,Produce,81.8592,OUT045,2002,,Suburban,Superstore A,1238.388
6047,FDY37,17,Standard,0.026568875,Canned,142.047,OUT046,1997,Compact,Urban,Superstore A,3149.234
6048,NCF31,9.13,Reduced,0.052058629,HomeGoods,150.6024,OUT018,2009,Standard,Rural,Superstore B,1821.6288
6049,FDB51,6.92,Reduced,0.038671588,Edibles,64.2852,OUT017,2007,,Suburban,Superstore A,438.0964
6050,FDN50,,Standard,0.026391403,Canned,92.812,OUT027,1985,Standard,Rural,Superstore C,2609.936
6051,FDR11,10.5,Standard,0.142511272,Breads,158.7578,OUT035,2004,Compact,Suburban,Superstore A,2246.4092
6052,FDK51,19.85,Reduced,0.005243282,Edibles,266.1884,OUT049,1999,Standard,Urban,Superstore A,3179.8608
6053,FDU49,19.5,Standard,0.03075661,Canned,86.254,OUT045,2002,,Suburban,Superstore A,2163.85
6054,FDT33,7.81,Standard,0.034043503,Snack Foods,168.7158,OUT049,1999,Standard,Urban,Superstore A,2673.8528
6055,FDO40,17.1,Reduced,0.054612768,Frozen Foods,150.2392,OUT010,1998,,Rural,MiniMart,596.5568
6056,FDL20,17.1,Reduced,0.128390273,Produce,111.9886,OUT035,2004,Compact,Suburban,Superstore A,1445.4518
6057,FDV08,7.35,Reduced,0.028652919,Produce,40.5454,OUT045,2002,,Suburban,Superstore A,545.2902
6058,FDV50,14.3,Reduced,0.122761775,Edibles,124.373,OUT049,1999,Standard,Urban,Superstore A,2093.941
6059,DRG13,17.25,Reduced,0.037396492,Beverages,165.6526,OUT017,2007,,Suburban,Superstore A,1808.9786
6060,FDS07,12.35,Reduced,0.100322104,Produce,113.7518,OUT017,2007,,Suburban,Superstore A,2049.3324
6061,NCD30,19.7,Reduced,0.026826919,HomeGoods,98.7726,OUT013,1987,Spacious,Rural,Superstore A,1859.5794
6062,DRI47,14.7,Reduced,0.020916223,Hard Drinks,141.8128,OUT035,2004,Compact,Suburban,Superstore A,1869.5664
6063,FDG31,12.15,Reduced,0.037955309,Proteins,62.8826,OUT049,1999,Standard,Urban,Superstore A,710.4086
6064,NCN30,16.35,Reduced,0.016989991,HomeGoods,98.541,OUT035,2004,Compact,Suburban,Superstore A,772.328
6065,NCL55,,Reduced,0.113212516,Others,254.604,OUT019,1985,Compact,Urban,MiniMart,759.012
6066,NCA54,16.5,Reduced,0.036715907,HomeGoods,180.0318,OUT045,2002,,Suburban,Superstore A,3969.4996
6067,FDW38,5.325,Standard,0.138679995,Edibles,53.7298,OUT046,1997,Compact,Urban,Superstore A,862.8768
6068,FDD47,7.6,Standard,0.238366442,Starchy Foods,171.8448,OUT010,1998,,Rural,MiniMart,852.224
6069,FDO36,,Reduced,0.136417078,Baking Goods,179.766,OUT019,1985,Compact,Urban,MiniMart,179.766
6070,FDT20,10.5,Reduced,0.041360997,Produce,39.5164,OUT013,1987,Spacious,Rural,Superstore A,926.7936
6071,FDE02,8.71,Reduced,0.121250374,Canned,92.7778,OUT046,1997,Compact,Urban,Superstore A,1032.6558
6072,FDA21,13.65,Reduced,0.03596071,Snack Foods,186.3924,OUT046,1997,Compact,Urban,Superstore A,1665.8316
6073,NCC31,8.02,Reduced,0.019866705,HomeGoods,154.5972,OUT035,2004,Compact,Suburban,Superstore A,1402.1748
